User_ID,User_Name,Platform,Date,State,Region,Content_ID,Followers,Views,Likes,Shares,Comments,Revenue_Source,Revenue
USR4DYQLZ,Emily Miller,Facebook,2024,South Dakota,West,CNT4CFNOA,4100363,9282421,770010,55223,197189,Collaboration,204618
USRXVNUE2,David Martinez,Twitter/X,2024,Virginia,West,CNTGUZYVR,3044476,7014282,781013,290846,143445,Collaboration,364411
USRHJQ4RN,Emma Jones,Instagram,2021,Michigan,North,CNTKORUJJ,1892391,4243928,1688773,267938,65711,Sponsorship,302927
USRJC3KX6,Jane Smith,Instagram,2020,Wisconsin,East,CNT26JXJ9,617723,9616202,274411,402627,194572,Consultancy,135496
USR0EEES3,Sarah Jones,Twitter/X,2024,Maryland,North,CNT5NB48I,1045821,2526288,166186,293962,31460,Patreon,196844
USRQVXJ9E,Emma Smith,Instagram,2024,Minnesota,South,CNT8W5YSO,2150043,538126,36711,431323,94033,Sponsorship,63745
USR9WKHBK,Emily Johnson,Instagram,2024,Alaska,North,CNTQ52O12,2374848,5813706,164420,310869,166818,Collaboration,480707
USRIWT37N,Sarah Smith,Twitter/X,2023,New Jersey,East,CNTV44H8G,2432663,1109440,748555,366785,48656,Collaboration,337672
USRTKI5HW,Michael Jones,YouTube,2023,Maine,Central,CNT19O5MH,4175645,1732896,1586509,276040,66464,Collaboration,368271
USRJYFW5G,Sarah Davis,YouTube,2024,Tennessee,South,CNTLE2H2I,4678872,8104272,1590059,157719,135017,Guest Appearance,347569
USR7D9VGM,Alex Brown,Instagram,2023,Ohio,North,CNTPLFXPB,4538453,5546336,556010,56642,184386,Guest Appearance,422229
USRQ7MCSS,Alex Brown,Instagram,2020,Vermont,South,CNTLVCUTM,2065110,1669192,1618643,115919,93745,Consultancy,81447
USR000QA0,Alex Smith,Facebook,2024,Oregon,South,CNT7F5IGU,2895575,2357850,1418870,201102,147103,Sponsorship,91483
USR1OLVCW,John Johnson,Instagram,2022,North Dakota,East,CNT3RAX87,3290711,8682392,401514,498501,46996,Collaboration,112090
USRA90WBC,Jane Brown,Instagram,2023,North Carolina,South,CNT6GA3AU,4116643,6291495,824442,340918,77384,Consultancy,338438
USREGMZH9,Emily Wilson,Twitter/X,2023,Oklahoma,North,CNTJTHNRR,2156327,8194539,1302995,257865,170785,Consultancy,345241
USRA0CAJ9,Laura Garcia,Facebook,2022,Rhode Island,Central,CNTMR0T5S,920981,9998177,1102825,141568,120735,Patreon,4543
USR0O68SX,Sarah Johnson,Instagram,2020,Illinois,West,CNTQQC550,2956908,4669333,1107043,274690,86956,Patreon,465285
USRXX9KNI,Emily Johnson,Snapchat,2021,Vermont,East,CNTZQ73AP,456585,6509940,645049,486735,109213,Consultancy,191537
USR8J6CYX,Sarah Smith,Twitter/X,2022,Colorado,East,CNTWYBBDC,3223890,2706672,1289472,53750,79381,Collaboration,487462
USRMJUES1,Laura Martinez,YouTube,2023,Wyoming,Central,CNTHG4OLN,3545321,1064994,1168095,497436,252,Sponsorship,469324
USR8AEP7X,Jane Brown,YouTube,2021,Colorado,South,CNTOFEE7D,1203976,928707,1306612,478933,111277,Guest Appearance,188578
USR87RG6A,Laura Garcia,Facebook,2020,Iowa,North,CNTOBLMCQ,3710416,8698793,1202750,147751,83042,Collaboration,386346
USRNXYI4I,Laura Williams,Twitter/X,2022,West Virginia,North,CNTOO4P1I,2860498,8647165,771535,351250,85685,Patreon,91200
USR92D6FZ,John Smith,Snapchat,2021,Washington,North,CNT3EQPCB,3676741,7469636,1276384,484244,170576,Consultancy,323144
USRN9CILH,Laura Smith,Instagram,2020,Montana,East,CNTATJZ1S,250528,2651821,1188431,35208,91857,Guest Appearance,524
USRZAAW09,Jane Williams,Snapchat,2021,South Dakota,West,CNT40ETZB,3226107,156088,798251,234047,198248,Guest Appearance,28611
USRPAPHPN,John Miller,Facebook,2023,Indiana,East,CNT3OFV3V,4753241,2075515,773323,124134,85287,Sponsorship,181702
USR8AAK7U,Michael Davis,Instagram,2020,California,West,CNTSR894P,1437462,6205618,724976,441388,138836,Guest Appearance,103312
USR2L0FQB,David Williams,Twitter/X,2022,Illinois,Central,CNTNU5JM2,2008102,7388890,1767126,327010,28929,Guest Appearance,67504
USRA1BV8Z,Alex Miller,YouTube,2022,California,Central,CNTP5BYP3,3613331,9588234,1123445,239055,42398,Patreon,477158
USRC8JDDW,Sarah Wilson,YouTube,2024,Minnesota,North,CNT4N9C2V,3120664,9272974,1072319,466615,134037,Collaboration,197557
USRAPOK94,David Jones,Snapchat,2022,Vermont,West,CNTBATGVZ,2978562,2682333,216150,279951,39914,Collaboration,402843
USRWK2965,Jane Johnson,Instagram,2024,New Hampshire,West,CNTZXUE3B,2670442,5909061,916417,494442,83882,Collaboration,433637
USR2UTBKS,John Martinez,Twitter/X,2020,Michigan,East,CNT1EVGL0,2527370,8372091,1058593,483441,75015,Patreon,327565
USRCERL7L,Emma Martinez,Snapchat,2023,Oklahoma,North,CNT0EPWCQ,3342688,3390590,177569,306653,78551,Collaboration,339435
USR3U95NV,Jane Brown,Snapchat,2022,South Carolina,North,CNTFZT4KH,4748057,4101206,1433754,55790,196689,Sponsorship,347165
USR56YK5K,Sarah Brown,Snapchat,2024,Hawaii,North,CNTD8EZ2B,815862,2058207,615261,240645,163870,Sponsorship,170645
USR8TPPYT,Jane Brown,Twitter/X,2022,Hawaii,South,CNTCP6R2D,3148243,1052149,369584,256637,89105,Patreon,228684
USR2OBR2N,Chris Martinez,Facebook,2021,Alabama,Central,CNTRA51HA,3467235,6714974,25795,55577,53591,Sponsorship,402067
USRXRK0FX,David Martinez,Twitter/X,2021,New Jersey,East,CNTBBW87L,3841638,5948362,1222722,124363,117746,Collaboration,375345
USR8N1DVC,John Jones,Facebook,2024,Rhode Island,South,CNTJFWFZ7,4058914,3196562,205590,313535,153609,Sponsorship,421483
USR0WB834,Sarah Davis,YouTube,2021,Montana,West,CNTSTBI0M,123194,3755449,1167229,359481,5337,Patreon,45969
USR6CKXW0,Emily Martinez,Twitter/X,2021,California,Central,CNTP49861,2116546,988289,789480,182644,17799,Consultancy,379088
USRKBWK1Y,Alex Martinez,Instagram,2020,Massachusetts,North,CNT6HYUT2,3761517,1816570,1712215,469511,131126,Sponsorship,114895
USR529YU9,Michael Johnson,Instagram,2021,Maryland,Central,CNTC0ESG7,2148312,7665663,375045,424795,53730,Consultancy,324385
USRYDZ5PJ,Michael Williams,Instagram,2023,Tennessee,East,CNTMT8K04,4538753,741819,47491,320088,1922,Consultancy,294724
USR8OJU10,Emma Brown,Twitter/X,2022,Massachusetts,Central,CNTY8DNKZ,1130844,1451917,1877622,70272,79260,Sponsorship,459987
USRJZGRIZ,David Miller,Twitter/X,2024,Mississippi,West,CNTX99IK2,1072652,1794709,1511532,238433,139345,Guest Appearance,268825
USREIES1R,Alex Miller,Snapchat,2020,Illinois,South,CNTYBYZ8W,1880943,9052430,313398,100086,156616,Patreon,132407
USRCXB6XQ,Alex Martinez,Instagram,2021,Minnesota,South,CNTMLJMGK,3653178,9816668,498325,134544,161657,Guest Appearance,230940
USRUU0DBM,Laura Williams,YouTube,2023,South Dakota,East,CNT0TZU0T,1189203,3517962,1116321,138288,26076,Collaboration,137780
USRQA9WLW,Chris Johnson,Snapchat,2024,New York,West,CNTTLJ3DX,1289077,5115982,129195,429045,22767,Guest Appearance,251792
USR1EFHB8,Jane Jones,Instagram,2021,Louisiana,Central,CNT4NB2EW,4938992,3409185,588390,92173,9526,Sponsorship,388841
USRQSP6EJ,Alex Davis,Snapchat,2021,Rhode Island,West,CNT6C85I2,1804367,2742276,94033,217130,184760,Sponsorship,90623
USR8ANMFW,Alex Johnson,Instagram,2023,Delaware,Central,CNTSC703Z,4954361,8093167,1442224,216240,194037,Consultancy,234244
USR01TK69,David Wilson,Instagram,2020,Ohio,North,CNTOZF4P5,185313,8975072,1905537,472323,39083,Patreon,298978
USRTT94MY,Sarah Jones,Instagram,2022,Rhode Island,North,CNTA6XTOF,4707443,857309,806585,124287,1099,Consultancy,156357
USRN4P3FI,Emily Davis,Twitter/X,2023,Georgia,North,CNTHUSQI0,1397524,2345687,839851,287114,114407,Guest Appearance,324829
USR0GOM4M,Sarah Garcia,Instagram,2023,New Mexico,South,CNT7VT532,207447,6382726,1554515,442060,73963,Patreon,332921
USRXDBH43,Chris Jones,Facebook,2020,Florida,East,CNT4JURQQ,2180874,6743391,1575852,238963,175070,Sponsorship,130771
USRSGPA2T,Emily Jones,YouTube,2023,Mississippi,West,CNT19FHWL,4899876,6665634,1561928,3161,14297,Consultancy,5838
USRV2JOUI,David Garcia,Instagram,2024,Ohio,East,CNTK4H51L,1032573,4769688,888528,119886,196895,Consultancy,34351
USRS2VMEN,Sarah Wilson,Snapchat,2022,Iowa,East,CNTUEUE5B,1858358,9390008,1806454,71062,112584,Consultancy,51266
USRIN97IO,Emily Brown,Snapchat,2020,South Carolina,East,CNTF9ITAQ,3003081,1596397,897391,317645,44573,Patreon,297553
USR14NJCF,John Wilson,Facebook,2023,Alaska,South,CNTAM5L91,2932919,2791414,1266839,169313,199214,Consultancy,16693
USRAMYOC8,David Wilson,Facebook,2024,Tennessee,West,CNTZ2YU9N,4325011,1140451,1783722,185605,192288,Guest Appearance,149439
USR2G1HE3,David Brown,Twitter/X,2020,Texas,North,CNT4YGE81,3138820,9646383,1600924,84687,131833,Guest Appearance,197649
USR4CTNS3,Emily Garcia,Snapchat,2021,Hawaii,East,CNTF1PVSA,1113304,7716923,1035454,276557,161581,Collaboration,175066
USRAJP3IQ,Emma Williams,Twitter/X,2021,New Mexico,West,CNTUCYMJM,3750430,8055471,498483,252116,132282,Patreon,120330
USRH2M27V,David Garcia,Snapchat,2023,New Jersey,West,CNTNAC3MG,1494851,3193010,1028358,491955,77683,Sponsorship,416541
USRU3LYIF,John Wilson,Twitter/X,2021,Louisiana,North,CNTQ1W9V7,2083669,4097372,693933,440151,52893,Guest Appearance,378079
USRSWVXAT,John Davis,YouTube,2020,Iowa,North,CNTDSHW6B,2719983,1268294,665469,406332,64334,Guest Appearance,404737
USRL3365W,Alex Smith,Snapchat,2020,New York,East,CNTKMAQY7,2936506,6849987,583952,232304,74863,Collaboration,133786
USR5MPL5I,Sarah Wilson,Snapchat,2023,Pennsylvania,West,CNTUHTEQI,4706233,6667907,1506806,428678,50893,Consultancy,384976
USRDLA97U,Emily Davis,YouTube,2024,West Virginia,North,CNTXMSTCN,1964244,7299186,294449,377582,170026,Guest Appearance,91591
USRB78Y5Q,Chris Jones,Snapchat,2023,Florida,Central,CNTOZ6DKG,2446957,4565079,1061154,420918,152558,Collaboration,69587
USRWKB7MW,Michael Wilson,Facebook,2020,Arizona,South,CNTIFXL2N,4607033,9366623,1593823,72665,30444,Consultancy,273096
USRHQT4R6,Chris Brown,Instagram,2022,New Mexico,East,CNTMQGCON,4706697,5923110,1759749,237341,188826,Patreon,52616
USR91AN6A,Laura Davis,Facebook,2020,Nebraska,Central,CNT5KJ8R9,958428,3449387,1590040,499334,92824,Consultancy,56293
USRAODTF7,Laura Johnson,YouTube,2022,Illinois,East,CNTK885ZO,4320197,5152523,1381959,319458,72957,Patreon,83092
USR9HE1DZ,Alex Wilson,Facebook,2020,New Hampshire,Central,CNTYOISRS,2403200,9733236,101641,18646,20624,Sponsorship,2674
USRISHVJI,Michael Williams,Twitter/X,2020,Alaska,South,CNTBFEQDG,2835549,9752072,1306651,285893,11031,Guest Appearance,371218
USRVGPRWJ,Chris Jones,YouTube,2024,New Hampshire,Central,CNTBB2LUB,4552198,4825239,1999451,360309,161669,Sponsorship,767
USR82V9Z0,Laura Davis,Instagram,2021,Colorado,West,CNTHT8EW6,144798,1907163,1283984,376192,196094,Sponsorship,392821
USR2YVA0S,John Davis,Instagram,2022,Connecticut,South,CNTZNUTHH,2943764,5350251,1472087,207513,30128,Consultancy,320571
USRRHVSPD,Chris Garcia,Snapchat,2020,Nebraska,Central,CNTUXPXHZ,1956965,765885,615050,384413,170958,Sponsorship,431895
USRC1Y5C2,John Smith,Twitter/X,2024,Alaska,North,CNTLU4UY3,2979277,133831,954851,268297,106012,Patreon,342417
USRVJMAWO,Chris Jones,Snapchat,2021,Washington,Central,CNTJ7G323,231601,9418164,926007,494252,64815,Guest Appearance,346551
USR4GTC7L,Alex Brown,Instagram,2020,Connecticut,East,CNT92FR4L,2602476,2263123,1485185,143920,144880,Collaboration,9745
USRNO2S00,Laura Williams,Facebook,2022,Texas,West,CNTCA2PUK,4696586,9712908,524876,46213,1447,Collaboration,391
USRNKJ2ZR,Jane Johnson,Instagram,2024,Alabama,Central,CNT787S64,1965361,873385,1079509,372790,6407,Collaboration,215600
USRKSMF53,Emily Davis,YouTube,2024,Minnesota,East,CNTAHNUQ2,2408036,9242222,1898320,181245,13778,Guest Appearance,410622
USRD8Y1TC,Alex Wilson,YouTube,2020,Hawaii,Central,CNTYGT3Z9,2450816,7994105,62176,322114,107920,Collaboration,17826
USR5NKN9E,Michael Jones,Instagram,2023,Iowa,West,CNTUHFJK2,4065361,1337706,1366476,30161,136496,Consultancy,488874
USR5BECGJ,Emily Davis,Twitter/X,2020,Arkansas,East,CNT5U5GKA,2768512,5948892,247551,385912,61716,Consultancy,417935
USRZV6985,Jane Garcia,YouTube,2023,Vermont,South,CNTM7RASZ,672231,8687806,1836400,100592,147219,Collaboration,119722
USR43J3K2,Emily Miller,Snapchat,2022,Connecticut,South,CNTXW5LRX,1166387,2054927,268077,381859,43135,Collaboration,285269
USR2RQSTL,David Brown,YouTube,2024,Idaho,East,CNTHBIKNX,124549,3969096,140908,416683,155490,Consultancy,225833
USRTOHZFM,Jane Garcia,Facebook,2022,Ohio,West,CNT2LZ443,1454521,7433017,727273,255493,110922,Collaboration,70974
USR9LY8ST,Laura Miller,Twitter/X,2021,Missouri,East,CNTV15Y6Y,1460739,5284715,433147,261501,194853,Consultancy,288616
USRPFS5K1,David Garcia,Instagram,2023,Hawaii,East,CNTDTDA5S,2324342,9953998,542381,335599,140941,Guest Appearance,335473
USRRF52WJ,John Davis,Snapchat,2021,Pennsylvania,West,CNTTLDYKG,1043015,2659970,1470939,59512,93099,Collaboration,154190
USRHDC8RL,Emily Jones,Snapchat,2021,Washington,Central,CNT2OYIUP,1426865,3798712,758626,376607,28880,Patreon,2617
USR00JI07,Emma Wilson,Facebook,2024,Virginia,South,CNTLTQGUJ,434571,4793550,605478,190552,119046,Guest Appearance,376186
USRV2KH2K,Emma Martinez,Facebook,2021,Colorado,South,CNTDQAFK0,2822943,1673702,1808769,329977,111086,Sponsorship,132174
USRLJKWMH,Michael Davis,Twitter/X,2021,West Virginia,Central,CNT9ZBTLR,764423,565386,1058433,43181,52500,Guest Appearance,322979
USRIH88OW,Laura Wilson,Twitter/X,2023,Indiana,East,CNT1P539U,936662,2887805,729837,36162,68837,Consultancy,372658
USR39IKZS,Laura Wilson,Instagram,2024,Colorado,East,CNTG1U03R,4110108,9075493,1374083,93988,54023,Sponsorship,175918
USRXR2AY4,David Miller,Instagram,2020,Oregon,South,CNT1UAN8R,4820592,8001998,1892046,378312,187381,Sponsorship,457285
USRUUORHY,Emily Jones,Facebook,2020,Arizona,West,CNTZA5XKY,3845708,1097879,1278541,194599,51694,Patreon,433099
USR1WWFL6,Chris Wilson,YouTube,2020,Louisiana,East,CNTBK1V4W,87080,6486281,1425341,424483,127763,Collaboration,267503
USR1N7C6D,Sarah Smith,Snapchat,2023,South Carolina,South,CNTSBA6EP,2637276,9855446,36290,371814,105046,Patreon,324212
USRV2CQD8,Laura Smith,Twitter/X,2021,Montana,North,CNTA1N4J3,4850676,4052200,733724,16985,2353,Patreon,48701
USR74O4TL,Laura Davis,Twitter/X,2021,North Carolina,South,CNT97OY6M,1354534,4609153,176384,139651,124588,Patreon,368154
USRL8141F,Alex Wilson,Snapchat,2023,Connecticut,South,CNT9H7EX3,552272,2872833,1326358,162858,167284,Patreon,405664
USRSTFIJN,Laura Martinez,Instagram,2020,Indiana,South,CNTEVGTJ8,2638430,775436,1221266,171219,63192,Consultancy,235435
USRYWKJOU,Emma Wilson,Twitter/X,2023,Kansas,Central,CNTP8XLSU,824164,4511658,1717346,359619,109161,Sponsorship,153482
USR2CCK05,Michael Brown,Facebook,2020,New Hampshire,East,CNTRFD35U,606197,6122959,372045,457910,136246,Guest Appearance,88188
USR4UUIC4,Chris Brown,Instagram,2022,Georgia,East,CNTDSGQAD,2161133,3954907,516355,120477,144096,Patreon,91036
USR63BX2V,David Wilson,Instagram,2024,Montana,West,CNT7TNQRE,1697177,2119431,1780911,63422,77518,Sponsorship,491059
USRU6FBVE,Sarah Johnson,Instagram,2023,Louisiana,South,CNTV7K6LE,4893970,7354138,711397,253259,141252,Collaboration,473955
USRB3LODY,Alex Williams,Facebook,2021,New Jersey,West,CNTA6SR7A,722040,4048824,1156232,412611,144950,Collaboration,4867
USRBLIQQW,Chris Martinez,YouTube,2021,South Dakota,East,CNTZ9C1SU,432617,1332445,1458863,71261,19919,Consultancy,378925
USRJ6KMO9,Alex Smith,YouTube,2021,New Mexico,East,CNT7LRH4W,833086,5205857,1186943,462825,61738,Guest Appearance,142724
USR9OGQAR,John Brown,Snapchat,2020,Alaska,West,CNTWTU1FS,21114,5815958,604631,291522,82632,Collaboration,395458
USRCXKKIE,Alex Johnson,Instagram,2023,California,East,CNT6ECFPN,2858552,4131046,1387677,464036,146458,Sponsorship,361014
USRYYFK6T,Chris Davis,YouTube,2023,Pennsylvania,North,CNT1KNIHU,3251263,7385250,180722,295110,93621,Patreon,50872
USRRFSMHH,Emma Smith,Instagram,2020,Missouri,West,CNTNJUZWH,3796218,3083019,916844,291048,79193,Consultancy,44886
USRKKH0LD,Emma Garcia,Facebook,2021,New York,South,CNTE79P29,3170804,6284204,1342424,131725,180575,Sponsorship,203080
USRYNTIQB,Michael Johnson,YouTube,2024,Pennsylvania,South,CNT7X3IAK,4897198,1039317,1088840,51235,106563,Sponsorship,11408
USRGD4U04,Chris Davis,Facebook,2024,Minnesota,East,CNTXLBCX0,1825832,629046,549254,424895,46734,Collaboration,111209
USRDMZY9U,Sarah Williams,Snapchat,2024,West Virginia,West,CNTRCTT1K,2490986,2662147,97090,465301,134771,Consultancy,416427
USRPU5AL1,John Wilson,YouTube,2024,Mississippi,West,CNTBUER82,2220908,2732460,1104692,473223,155781,Sponsorship,217375
USRSNKP7D,Emma Miller,Facebook,2022,North Dakota,East,CNTCKX3IB,4158382,4039895,1051027,55720,76895,Patreon,246481
USRKWKFKT,Alex Williams,Snapchat,2023,Iowa,South,CNTBX9AAP,3603834,3886445,1214925,56486,96998,Collaboration,192168
USRF56JG4,Laura Miller,Instagram,2021,Illinois,East,CNT54IJKB,765654,398633,656657,334494,27802,Collaboration,23812
USRU591HV,Alex Jones,Facebook,2022,Pennsylvania,South,CNTR0TU15,3342845,1238088,1393662,34450,161978,Patreon,473234
USRRC94Y7,Michael Martinez,Facebook,2020,Missouri,South,CNTRI9RVU,447563,9581527,190406,13697,93537,Guest Appearance,108148
USR3O7PI1,Sarah Garcia,Twitter/X,2021,New Jersey,North,CNTXZB3H5,3250779,7097425,1884371,234894,55837,Guest Appearance,29921
USRHV512M,Emma Brown,Twitter/X,2020,Missouri,West,CNTEP129D,1871,9614317,688176,210468,89602,Guest Appearance,429657
USRIJ805H,Sarah Smith,Facebook,2023,Louisiana,East,CNTKRGC8I,707253,5029790,637781,383396,8956,Sponsorship,169087
USRSMRY0G,David Smith,Facebook,2024,Kansas,North,CNTJATGV5,4206833,1915226,1056851,28765,39717,Sponsorship,341471
USRF40B4D,Emma Garcia,Snapchat,2022,Indiana,South,CNTC0URJ6,2305738,1138390,618328,322643,45291,Sponsorship,293969
USRBEH5Z3,Laura Johnson,Instagram,2020,South Dakota,East,CNT4PI2UA,4332889,1945031,276765,430401,125613,Sponsorship,147466
USR07CEVY,Chris Brown,Instagram,2023,Wyoming,Central,CNTPZ5Q8S,3313733,5326772,181242,302028,84374,Guest Appearance,329448
USRV4GJRV,Jane Miller,YouTube,2020,Connecticut,North,CNTT5QJ6O,4615139,8199207,338637,257312,191324,Sponsorship,367468
USRL8MLPB,Jane Wilson,Snapchat,2020,Wyoming,East,CNTF9YU42,3380899,1480033,1740393,389973,127900,Guest Appearance,320344
USRKATIM2,Laura Martinez,Facebook,2022,Illinois,East,CNTP2GK19,4544588,1487603,782459,288572,145463,Sponsorship,61660
USRDOS9WK,Michael Martinez,Snapchat,2021,Georgia,North,CNTWLASFU,4064789,7303928,1018109,451199,126521,Patreon,462074
USRU9LR2E,Emma Smith,YouTube,2022,Oklahoma,East,CNT9E7FPT,3958648,6031104,1732879,70229,87452,Sponsorship,133767
USR89AVN4,Laura Miller,Twitter/X,2023,Washington,West,CNTAW2O8S,1117209,9787980,734864,473703,43344,Patreon,458438
USRZGLEZG,David Garcia,Twitter/X,2024,West Virginia,West,CNTKLH2H3,3821262,6409649,1423860,310920,80331,Patreon,317829
USR9X9VB0,Sarah Garcia,Twitter/X,2024,Vermont,East,CNTD0FZIX,3687314,6596643,1171230,187965,123237,Collaboration,40541
USRRXN5Z1,Jane Martinez,Instagram,2021,Alabama,North,CNTX7WNY6,1544337,2263700,72094,440242,140094,Consultancy,251601
USRNLVOO4,Emily Smith,YouTube,2024,Tennessee,Central,CNT5C0JOC,1332163,2819941,989987,498020,95565,Consultancy,42554
USRMBI0AT,Sarah Martinez,Instagram,2023,Indiana,East,CNT96FKO3,4294219,668843,797817,465013,107030,Patreon,62854
USRW68D7G,David Martinez,Snapchat,2024,North Carolina,South,CNTRV11CS,1312322,8133358,769934,240120,54640,Guest Appearance,118035
USRWUF4AS,Jane Jones,YouTube,2021,Alabama,North,CNT906323,4769775,4362876,711737,355941,98658,Guest Appearance,91320
USRTV1NRI,Chris Brown,Facebook,2021,Massachusetts,East,CNTHMQ1QZ,4620272,568447,968733,358151,20881,Guest Appearance,472286
USR0L01L6,John Martinez,Snapchat,2023,Arizona,West,CNT9PO4GP,1619699,7257267,1965681,202175,96335,Collaboration,69557
USRXFV19T,John Brown,Twitter/X,2020,Minnesota,Central,CNTO3CD1Q,3012925,1677053,891167,366845,189311,Patreon,309614
USRSQ34GB,John Wilson,Snapchat,2020,California,West,CNTWDLEQK,2025103,2767198,1609654,268533,82326,Collaboration,222418
USREKJ8ZC,Laura Miller,YouTube,2020,Michigan,East,CNT2HRNHU,3630414,850455,1805574,130574,107321,Patreon,39118
USRT2U4Y1,Emily Wilson,Twitter/X,2024,Wyoming,South,CNTYN1M35,823521,3371019,1761023,236754,46859,Sponsorship,349686
USR6BBPO2,Emma Brown,YouTube,2024,Arkansas,South,CNTFD1IHP,96074,4388816,654482,220726,168928,Collaboration,59166
USRNXO1AX,Emma Wilson,Facebook,2020,Virginia,East,CNTBSVE4W,3827075,5971532,513228,132113,124038,Patreon,297031
USR8AZQC5,Emily Davis,Snapchat,2020,Louisiana,West,CNTWO9JDZ,1716051,5752906,1047030,281923,170825,Patreon,72755
USRRD10KQ,Emma Jones,Instagram,2024,Kansas,Central,CNTYA84LF,4090119,3753058,834010,327167,106236,Patreon,401223
USRMAW54O,Jane Miller,YouTube,2022,Nebraska,South,CNT65ID2S,4786115,6659235,1785160,127069,26149,Guest Appearance,113713
USR7PCNG6,Michael Smith,Twitter/X,2023,South Carolina,South,CNTVP1Z0T,4067269,4201007,862339,99959,12192,Patreon,230582
USRAU7F20,Chris Davis,Snapchat,2020,West Virginia,North,CNTOQ1IAP,2809650,5248413,491545,386375,36792,Consultancy,156302
USRMZHGFH,Jane Martinez,Twitter/X,2021,Delaware,West,CNTJIY90J,751235,5704799,332925,74859,18121,Guest Appearance,397894
USREJ0HBT,David Johnson,Twitter/X,2024,Massachusetts,West,CNTSL0B8R,4621816,4186815,1621939,73624,104115,Sponsorship,120135
USREPTDPN,John Williams,Twitter/X,2022,Minnesota,West,CNT2D3IR5,4853423,887417,1905180,15057,189359,Guest Appearance,175633
USRP4ASC6,Sarah Brown,Snapchat,2024,Massachusetts,East,CNTXRIK4T,200018,2533660,1428188,387230,59826,Patreon,266530
USR22ZNOI,Laura Johnson,Facebook,2023,West Virginia,North,CNT37S1UZ,3383030,480595,618056,420925,197696,Guest Appearance,16459
